Writer,Content,Date,Like,Tag,Comments,Url
nanatti4,나도 처음인데 어떻게 알아..,17시간 전,6,['#전학'],0,https://www.tiktok.com/@nanatti4/video/7308366537457454338?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
universalmusickorea,요즘 틱톡에서 미친 듯이 떠오르고 있는,2021-11-11,37K,['#BoyWithUke'],328,https://www.tiktok.com/@universalmusickorea/video/7029229492472220930?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
danbam_4u,[],7-6,6407,[],21,https://www.tiktok.com/@danbam_4u/video/7252616850381589761?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
user231606948102,인간관계 지치는 사람 힘듦점 말해 인간관계로 지치는 사람이 들어줄게,2일 전,19,['#인간관계'],2,https://www.tiktok.com/@user231606948102/video/7307558311426133256?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
vistnsdl_,[중] 인간관계 지칠 때,7-23,7009,[],34,https://www.tiktok.com/@vistnsdl_/video/7258898062683262215?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
lovee7719,,2022-3-10,2955,"['#공감', '#공감글귀']",203,https://www.tiktok.com/@lovee7719/video/7073416923165232386?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
5xh.unn,힘들때 한번씩 꺼내보는책,8-29,336,"['#책추천', '#위로', '#추천추천추천추천추천추천추천추천추천추천']",5,https://www.tiktok.com/@5xh.unn/video/7272647907470249223?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
shades.adult,여성의 사정 5,4-22,15.1K,"['#shades', '#셰이즈', '#교육', '#올바른성문화', '#데이트', '#커플', '#사랑', '#fyp', '#추천', '#추천떠라']",163,https://www.tiktok.com/@shades.adult/video/7224871255525330178?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
dreamcoach2,인간관계 잘하는 꿀팁 30가지,11-1,599,"['#인간관계', '#꿀팁', '#자기계발', '#드림코치', '#이창현강사']",9,https://www.tiktok.com/@dreamcoach2/video/7296435788248534280?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
knowledges_2be_wise,동자승이 알려주는 천하게 살면 안 되는 이유 (원문: 석가모니 명언),10-22,5762,"['#철학', '#인간관계', '#인간관계조언', '#명언']",256,https://www.tiktok.com/@knowledges_2be_wise/video/7292712641129106696?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
ccds_doctors,자기 잘못 인정 못 하는 부모 심리,8-29,1985,"['#양용준', '#정신과의사', '#부모', '#자식', '#스트레스', '#인간관계']",46,https://www.tiktok.com/@ccds_doctors/video/7272287422602382599?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
secret__key,레전드 인간관계 꿀팁,10-21,29.4K,"['#비밀치트키', '#비치키', '#인간관계', '#나를싫어하는사람들의특징']",145,https://www.tiktok.com/@secret__key/video/7292294424959274258?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
books_maketh_person,,2022-6-30,345,"['#제발추천뜨게해주세요ᅲᅲ', '#추천', '#북스타그램', '#베스트셀러', '#에세이', '#자존감']",0,https://www.tiktok.com/@books_maketh_person/video/7114857200857795841?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
user2371516627010,부질없는 인간관계,16시간 전,60,[],1,https://www.tiktok.com/@user2371516627010/video/7308367800974822658?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
poup_snack,서로 노력하는 모습이 예쁜 부부!,7-13,176,"['#부부스타그램', '#남편', '#인간관계', '#ㅋㅋㅋㅋ', '#유머스타그램']",4,https://www.tiktok.com/@poup_snack/video/7254778431596940546?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
kkumeong_dive,내가 언제까지 니 장단에만 맞춰줘야해?,1일 전,18,['#인간관계'],5,https://www.tiktok.com/@kkumeong_dive/video/7307950034706910482?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
pinky098765432,너무 공감 되는 내용이라 퍼왔어요♡,1일 전,4,[],0,https://www.tiktok.com/@pinky098765432/video/7308159931260177671?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
dreamcoach2,손절&무시해야하는 5가지 유형,10-22,340,"['#인간관계', '#자기계발', '#드림코치', '#이창현강사']",11,https://www.tiktok.com/@dreamcoach2/video/7292690668609228040?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
ktestone,ISFJ한테 이런거 하지마!,11-22,739,"['#ISFJ', '#MBTI']",10,https://www.tiktok.com/@ktestone/video/7304214031630470401?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
na_yyng,이거 ㄹㅇ 무조건임,2022-6-30,25.3K,"['#교실', '#가오충', '#우리들의이야기']",999,https://www.tiktok.com/@na_yyng/video/7114939888092335362?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
___forever___b,이별은 항상 사랑했던 만큼 아픈법이다. 사랑 했던만큼 충분히 울고 아파하고 눈물로 전부 쏟아내야만 잊을 수 있다😥,10-19,2129,[],12,https://www.tiktok.com/@___forever___b/video/7291630596349054209?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
knowledges_2be_wise,소중한 인연 / 원글: 새론의 좋은 생각,10-23,579,"['#인간관계', '#명언', '#철학']",12,https://www.tiktok.com/@knowledges_2be_wise/video/7293167346955472129?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
jangfelix,어차피스처가는인연. 상처받지마라,2022-5-14,16.8K,"['#관심', '#스트레스', '#자존감']",242,https://www.tiktok.com/@jangfelix/video/7097410654990028033?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
gangyeoun,,8-21,498,"['#인간관계', '#친구', '#애인', '#여친', '#남친', '#고민상담', '#유튜브', '#트위치']",30,https://www.tiktok.com/@gangyeoun/video/7269625263405812993?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
lucy0507_,[],8-28,7264,[],58,https://www.tiktok.com/@lucy0507_/video/7272343483594083586?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
jovial1659,[],6-29,3539,[],0,https://www.tiktok.com/@jovial1659/video/7249862811889732866?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
star_dia_,,7-23,3075,"['#명언', '#박미선명언', '#박미선', '#인간관계']",186,https://www.tiktok.com/@star_dia_/video/7258999609475747074?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
papervore_,책 제목은,5일 전,303,"['#엄마라는상처', '#노은혜작가', '#모녀갈등', '#심리학', '#가족관계', '#인간관계']",11,https://www.tiktok.com/@papervore_/video/7306447252627803400?q=%EC%9D%B8%EA%B0%84%EA%B4%80%EA%B3%84
