Writer,Content,Date,Like,Tag,Comments,Url
melody_travel,"예약/웨이팅 다 필요없이 더현대 크리스마스 마켓 보는 방법 2차 예약 어케하는지도 어렵고 웨이팅 300팀 할 자신 없었는데 개이득ㅋㅋㅋㅋㅋㅋㅋ 심지어 사람까지 없어서 ㄹㅇ개꿀ㅋㅋㅋㅋㅋ 📍더현대서울 크리스마스 마켓 서울 영등포구 여의대로 108 5층 사운즈 포레스트 ⏰ 매일 10:30 ~ 22:00 🗓️ 2023.11.01 ~ 12.25 💰 무료 🎄예약/웨이팅 싹 다 안하고 들어간 방법 ▫️더현대 쇼핑몰이 마감하고 난 20:30 이후를 노리셔야 해요! (크리스마스 마켓은 식당가랑 같이 22:00에 마감) ▫️이때는 더현대 이용객들이 빠져나간 상태라 예약 안해도 현장에서 웨이팅 없이 바로 입장이 가능해요 ▫️심지어 마감 직전이라 사람도 진짜 많이 없어서 한적하게 마켓 구경 가능해서 넘 좋았음..❤️ 뜻밖의 개이득ㅋㅋㅋㅋㅋㅋㅋ ▫️직원분께 여쭤보니까 평일 20:30 이후로 오시면 이때는 QR코드도 종료된 상태라 따로 할 필요 없이 그냥 들여보내 주신다고 하시더라구요 ✅ 그 밖의 꿀팁 ▫️다 보고 나갈때 마감 시간이라 에컬이나 엘베들이 다 막혀있어서, 마켓 옆에 뉴발키즈 쪽 엘레베이터 하나만 작동해요! 위치 미리 체크해두시면 끝나고 집갈때 편해요 ▫️직원분들도 얼른 마감하고 집가셔야 하니까 들여보내 주셨더라도 통제에 잘 따라주시고, 이제 그만보라고 하면 그만 보고 꼭 빠르게 나가주기! ⚠️ 더 많은 여행 꿀팁을 알고 싶다면 @melody.travel 팔로우하시고 꿀팁 받아보세요！",11-3,10.2K,[],86,https://www.tiktok.com/@melody_travel/video/7297171865716444424?q=%EC%9E%A5%EC%86%8C
yeomi.travel,인스타 게시글 100개도 안 되는 나만 알고 싶은 물놀이장 푼다. 하루종일 전세내고 놀기 가능 👍 📍 청정힐링테마파크 Let me introduce the swimming pool that only I want to know. It has less than 100 posts on Instagram 👍 📸 IG @yomimom_travel,8-3,27.6K,[],541,https://www.tiktok.com/@yeomi.travel/video/7262890741683326210?q=%EC%9E%A5%EC%86%8C
hello_dongwon,Han river,2020-11-12,589.2K,"['#한강공원', '#한강', '#한강뷰', '#노을', '#seoultravel', '#seoul', '#sunsetlover']",4678,https://www.tiktok.com/@hello_dongwon/video/6894173124388998401?q=%EC%9E%A5%EC%86%8C
today_odgz1,한 번은 꼭 가야 할 국내 여행지,7-14,1502,[],28,https://www.tiktok.com/@today_odgz1/video/7254808831677549826?q=%EC%9E%A5%EC%86%8C
ttimang,페가장소를 지나가며 문득..🤔,2022-10-6,35,"['#흉기', '#고스트헌터는아님', '#띠망이와쪄염']",2,https://www.tiktok.com/@ttimang/video/7151348253852699905?q=%EC%9E%A5%EC%86%8C
seoulhotple,[데이트하기 좋은 서울 실내데이트 36곳 총정리💕]요즘같이 추운 날 가기좋은 로맨틱한 곳들이야🥰@@저장하고 달달꿀데이트 고고-#서울데이트,1-18,2078,[],3,https://www.tiktok.com/@seoulhotple/video/7189921194483748097?q=%EC%9E%A5%EC%86%8C
adgafsre,내가 느끼기엔 2020만큼 좋은 감성 없다,2022-7-6,19.4K,"['#fyp', '#추억팔이', '#틱톡음원모음', '#틱톡음원챌린지']",142,https://www.tiktok.com/@adgafsre/video/7117244826181061890?q=%EC%9E%A5%EC%86%8C
trip_playlist,"보고 듣고 만져보고! 잊지못할 최고의 곤충체험장을 소개합니다~^^ 🔹여행지정보 장소 : 여주곤충박물관 주소 : 경기 여주시 명성로 114-146 전화 : 0507-1396-1400 입장료 : 30개월~성인 9,000원, 65세 이상 7,000원 *30개월 미만과 장애인(1,2급) 무료(증빙자료필) 운영시간 : *매주 월요일 휴관(공휴일 정상운영) 4,5,6월 9,10월 평일 10:00~17:00(16:00입장마감) 주말 10:00~18:00(17:00입장마감) 7,8월(하절기) 상시 10:00~18:00(17:00입장마감) 11~3월(동절기) 상시 10:00~17:00(16:00입장마감) 🔹주차정보 -일반 및 장애인 주차공간 있어요 -전기차 충전공간은 없어요ㅠㅠ 🔹주의사항 -13세 이하 아동은 보호자(20세이상) 미동반시 체험 불가에요 -외부음식 반입은 안돼요 -쓰레기 반입은 안돼요(차량내) -애완동물 출입이 불가에요 -입장권 구입 후 손목띠 착용이 필수에요 🔹편의사항 -화장실이 있어요 -매점 및 카페가 있어요(관람로 중간) -수유실 및 기저귀교환대가 있어요 🔸여플리 TIP -유모차 반입이 가능해요 -4가지 유료체험장이 있어요 *표본만들기 : 종류에 따라 가격이 다름 *나무곤충만들기 : 4,000원 *금붕어잡기 : 3,000원(10분 체험) *애벌레키우기 : 6,000원(장수풍뎅이 애벌레 분양) 🔸여플리 생각 주차장공간 ★★★★☆ 유모차활용 ★★★★★ 화장실청결 ★★★☆☆ 유아휴게실 ★★☆☆☆",7-17,3083,[],289,https://www.tiktok.com/@trip_playlist/video/7256779307245145346?q=%EC%9E%A5%EC%86%8C
mukomhoney,,5일 전,179,"['#핫플추천', '#서울', '#맛집추천']",2,https://www.tiktok.com/@mukomhoney/video/7306487913141882114?q=%EC%9E%A5%EC%86%8C
jjalcut,헐 대박 ㅋㅋㅋ 영화 속으로 여행가능한 구글지도 클라스,4-17,34.7K,"['#꿀앱추천', '#앱추천', '#앱', '#구글지도', '#구글맵']",139,https://www.tiktok.com/@jjalcut/video/7222937506600275201?q=%EC%9E%A5%EC%86%8C
oh1mo_art,이번에는 서울에서 전시해용,10-16,2183,"['#문화가있는날10주년페스타', '#맨날만날문화마켓', '#뽐씨']",70,https://www.tiktok.com/@oh1mo_art/video/7290275396312943873?q=%EC%9E%A5%EC%86%8C
cherry_pick_bee,아니 이런 것도 생긴다고? @ 나랑 같이 오픈런 할 사람!🙌🏻,10-26,4878,"['#대한민국', '#부산', '#부산여행', '#랜드마크', '#여행']",183,https://www.tiktok.com/@cherry_pick_bee/video/7294092994209238280?q=%EC%9E%A5%EC%86%8C
verticalkim,"이번주는 시간여행 어떠세요? 데이트 코스로도, 가족 나들이로도 모두 추천드리는 돈의문 박물관마을 입니다. 건물들마다 모두 다른 컨셉으로 꾸며져있어, 하나하나 둘러보는 재미가 있습니다. 영상에 다 못담을 만큼 재밌는 공간들이 많으니 천천히 구경해보세요:) 구석구석 사진찍기 좋은 포토존도 많습니다! 📍월요일은 휴무라고 합니다 📌10월 말까지 골목시장 축제도 진행중이니 지금은 볼거리가 더 많을거에요 :)",9-23,530,[],3,https://www.tiktok.com/@verticalkim/video/7281807745030917377?q=%EC%9E%A5%EC%86%8C
roms_s,공주들아!! 어서 여기가서 공주사진찍구 와 💕💕💕,10-5,498,"['#전시회를즐기다', '#피터팬전시회', '#공주']",6,https://www.tiktok.com/@roms_s/video/7286441837630426369?q=%EC%9E%A5%EC%86%8C
travel_makers,"서울에 8~10월 사이 오픈한 이색 신상카페 5곳 입니다! 1. 오버딥 - 23년 8월 오픈 - 모든곳이 퍼렇게 물든 심해 컨셉 - 서울 연남동에 위치 2. 데이블러 - 23년 10월 오픈한 신상카페 - 움직이는 기차여행 컨셉 - 서울 숙대입구에 위치 3. 모리노키세츠 - 23년 9월에 오픈한 신상카페 - 폭포수 미디어아트 있는 그 카페 - 디저트 오마카세가 가능 4. 하우스오브바이닐 - 23년 10월에 오픈한 신상카페 - 서울 연남동에 위치 - 고음질 LP 카페 5. 카페 이끼 - 23년 10월에 오픈 - 서울 신당동에 위치 - 테이블도 이끼, 디저트색도 이끼색",10-22,1210,[],6,https://www.tiktok.com/@travel_makers/video/7292459524764519681?q=%EC%9E%A5%EC%86%8C
user2102129112202,[],11-4,7,[],0,https://www.tiktok.com/@user2102129112202/video/7297473243324222721?q=%EC%9E%A5%EC%86%8C
futuresurvivor,엥 진짜있네?? 1편,,1091,"['#gta5', '#그타5', '#gta5hiddencar', '#게임추천', '#게임리뷰', '#틱톡게이머']",10,https://www.tiktok.com/@futuresurvivor/video/7297123589596155137?q=%EC%9E%A5%EC%86%8C
yeosuhankki,여수여행 가볼만한곳 BEST 5,10-18,734,"['#여수여행', '#여수밤바다', '#여수가볼만한곳', '#낭만포차', '#돌산공원', '#여수케이블카']",31,https://www.tiktok.com/@yeosuhankki/video/7291256149897235713?q=%EC%9E%A5%EC%86%8C
yumii0905,오이도 có gì đẹp? Biển gần seoul xinh tựa tranh,2022-3-1,3424,"['#예쁜바다', '#갈만한곳', '#2022', '#wherewejourney']",324,https://www.tiktok.com/@yumii0905/video/7070143651522825473?q=%EC%9E%A5%EC%86%8C
k.nam.e,우리나라 독특한 지명 마을 이름이?😱😱,2022-6-3,57,['#추천'],8,https://www.tiktok.com/@k.nam.e/video/7104659892031458562?q=%EC%9E%A5%EC%86%8C
veoespygs97,지구상의 이상한 장소 1부,9-23,1668,"['#mrtbeast', '#abcxyz']",8,https://www.tiktok.com/@veoespygs97/video/7281649132668718369?q=%EC%9E%A5%EC%86%8C
adgafsre,3년전이라 그런지 풋풋한 추억들이 생각나는 느낌,2022-7-5,40.4K,"['#2019', '#추억퐁당', '#틱톡음원모음', '#틱톡챌린지']",405,https://www.tiktok.com/@adgafsre/video/7116868574123199745?q=%EC%9E%A5%EC%86%8C
seoulhotple,[시간 살살녹는 서울 신상전시회 12곳 총정리❣] 귀여운 포토존들 잔뜩 있어서 특별한 인생샷 왕창 건질 수 있다던데?!🤗❤ @@하나씩 구경하러 가자! -,8-8,436,[],3,https://www.tiktok.com/@seoulhotple/video/7264777361386638593?q=%EC%9E%A5%EC%86%8C
hiksoo,이번 가을에 꼭 가봐야하는 경기도 여행지 다섯 곳 추천해 드립니다.,9-19,222,"['#경기도가볼만한곳', '#경기도여행지', '#가을여행지']",1,https://www.tiktok.com/@hiksoo/video/7280279013950524673?q=%EC%9E%A5%EC%86%8C
cocomong0_0,당신들이 좋아하는것 😏,11-23,295,"['#스키즈', '#스트레이키즈', '#스키즈유사투표', '#유사투표', '#모든팬덤에게추천']",10,https://www.tiktok.com/@cocomong0_0/video/7304560976987196673?q=%EC%9E%A5%EC%86%8C
mysteryvideo1,옛 사진장소가 현재 모습 part2,2022-4-22,4184,"['#장소', '#모습']",27,https://www.tiktok.com/@mysteryvideo1/video/7089432639165222145?q=%EC%9E%A5%EC%86%8C
22bbni,Most popular area for real Korean!!!🇰🇷,3-2,233,"['#koreatravel', '#seoungsu', '#koreanculture', '#korearesturant']",1,https://www.tiktok.com/@22bbni/video/7205931421620391170?q=%EC%9E%A5%EC%86%8C
hiksoo,서울에 잘 알려지지 않은 여행지 10곳 추천해드립니다.,4-16,129,"['#서울여행지', '#서울여행', '#서울가볼만한곳']",5,https://www.tiktok.com/@hiksoo/video/7222431718324587778?q=%EC%9E%A5%EC%86%8C
hyun_ryu._.0,님에게 회신 여기 장소 있어요! 다른곳들은 폰타임 탐사도 올리면서 발견한거라 정확한 정보가 ㅜㅜ,8-17,289,[],2,https://www.tiktok.com/@hyun_ryu._.0/video/7268247815443205378?q=%EC%9E%A5%EC%86%8C
bodaent,윤순이 말하는 귀신의 특징,2022-9-15,1720,"['#보다', '#공포특집', '#귀신썰', '#귀신특징', '#틱톡공포']",12,https://www.tiktok.com/@bodaent/video/7143527618317421825?q=%EC%9E%A5%EC%86%8C
seoulhotple,[서울 8월이 좋은이유 18가지 총정리💙] 더워도 상관없어 꿀잼 스팟 잔뜩이라구😆💕 끝나기 전에 얼른 고@@ -,8-7,498,[],0,https://www.tiktok.com/@seoulhotple/video/7264394390792113410?q=%EC%9E%A5%EC%86%8C
tik_ki_tak,왜요. 아직도. 제가. 수영을 못할것. 같나요. 🏊🏻 ⠀ ⠀ 📍,5-7,7972,[],91,https://www.tiktok.com/@tik_ki_tak/video/7230420089193975042?q=%EC%9E%A5%EC%86%8C
minsu_lionflow,서울 장안동 맛집,3-2,1107,"['#おすすめ', '#韓国料理']",55,https://www.tiktok.com/@minsu_lionflow/video/7205829239365487873?q=%EC%9E%A5%EC%86%8C
eighteenka,"전주 여행. ”스물다섯 스물하나“ 드라마. Travel Jeonju! Jeonju-Si. Na Hee Do house, tunnel. Twenty five twenty one",8-5,43.4K,[],174,https://www.tiktok.com/@eighteenka/video/7263847048477281541?q=%EC%9E%A5%EC%86%8C
jessica.wilsong,,2일 전,3,"['#fyp', '#foryou']",0,https://www.tiktok.com/@jessica.wilsong/video/7307873926795775240?q=%EC%9E%A5%EC%86%8C
yula_301_,'웃짤동'님의 《엄마가 아빠와 결혼하게 된 한마디》,8-14,8605,[],50,https://www.tiktok.com/@yula_301_/video/7267174497390808322?q=%EC%9E%A5%EC%86%8C
mochimochi_jpn,일본 대표 관광지 4곳의 특징 총정리! @@넌 어디로 갈래?╰(*°▽°*)╯,9-28,624,[],5,https://www.tiktok.com/@mochimochi_jpn/video/7283806020030303506?q=%EC%9E%A5%EC%86%8C
kim_juhyeok,시흥 여행에서 가볼만한곳 💕 시흥갯골 공원.,10-24,1097,"['#Siheung', '#travel', '#여행', '#국내여행', '#시흥갯골공원']",6,https://www.tiktok.com/@kim_juhyeok/video/7293338256777710866?q=%EC%9E%A5%EC%86%8C
seoulhotple,"[핫플 투어해야 할 성수동 데이트코스 36곳 총정리💓] 놀거리, 맛집, 카페 우리 코스들 싹- 정리 완료야 맘에 드는 곳부터 다 가보기😘 @@성수핫플 ㄱㄱ",7-24,970,[],2,https://www.tiktok.com/@seoulhotple/video/7259353301429292289?q=%EC%9E%A5%EC%86%8C
dajung._.s_,"여름에 더운데 밖에서 데이트하고싶을때🌴📍송도 포레스트 이용한 바로 가봤어요 🏝️본점은 일산이라고해요! - 브런치도 판매하고있어 오전, 점심 데이트로도 추천하는 대형카페! 아이들이 뛰어놀아도 눈치보이지 않는 곳이라 아이들과 함께 가도 좋을 것 같아요! 🚘건물 지하, 야외에도 모두 주차장 넓게 있어요",7-1,1323,[],62,https://www.tiktok.com/@dajung._.s_/video/7250721144582491399?q=%EC%9E%A5%EC%86%8C
jiba_go,이국적인 여행지 3탄! 저장하고 다녀오세요. ❤️ 👏 👏 👏 자세한 영상은 유튜브 일상이여행에서 확인하세요.,2-5,7282,[],105,https://www.tiktok.com/@jiba_go/video/7196638033649650946?q=%EC%9E%A5%EC%86%8C
wingo1996,어디 추천 하시나요? 초딩 데이트,8-1,196,['#foryou'],1,https://www.tiktok.com/@wingo1996/video/7262225021559508225?q=%EC%9E%A5%EC%86%8C
mar._19_,[],2022-12-24,1323,"['#06', '#노래', '#태연fine', '#fyp', '#추천', '#ㅊㅊ']",0,https://www.tiktok.com/@mar._19_/video/7180594202806373634?q=%EC%9E%A5%EC%86%8C
r9atjvak,,2022-5-23,3558,"['#지구', '#신비로운', '#top10', '#미스테리']",10,https://www.tiktok.com/@r9atjvak/video/7100805729271041281?q=%EC%9E%A5%EC%86%8C
kisol_08,서울에 갈만한 곳 알려주세요✨,9-19,20.9K,['#08'],75,https://www.tiktok.com/@kisol_08/video/7280512357787323650?q=%EC%9E%A5%EC%86%8C
eunseo000528,검색창에 스에파쳐서 제국소녀영상 하트 눌러줘요!!!(보상:제 사랑과 관심),2022-12-10,64,"['#미즈키', '#제국소녀', '#프세카']",16,https://www.tiktok.com/@eunseo000528/video/7175412913920888065?q=%EC%9E%A5%EC%86%8C
deejaysoda,홍콩의 50년된 디저트 가게!!❤️‍🔥❤️‍🔥,7-20,61K,"['#dj소다', '#hongkong']",400,https://www.tiktok.com/@deejaysoda/video/7257549653032357121?q=%EC%9E%A5%EC%86%8C
melody_travel,"후쿠오카 왔는데 이걸 안 타??!???? 건물 꼭대기부터 땅바닥까지 한번에 내려가는 개꿀잼 미끄럼틀🛝 📍보스이조 후쿠오카 2 Chome-2-6 Jigyohama, Chuo Ward, Fukuoka, 810-0065 일본 ⏰월~금 11:00~22:00 / 토일 10:00~22:00 💰종합이용권 50,000원에 포함된 것 🛝저건 “스베조”라는 놀이기구고, 보스이조 후쿠오카에 저거 말고도 다양한 어트랙션들이 많이 있어요!(짱무서운 어트랙션 2개, 스포츠몬스터 같은 실내 체육 어트랙션 파크, VR 파크, 팀랩 다 포함해서 5만원이라 가성비 좋았음)",7-19,3517,[],39,https://www.tiktok.com/@melody_travel/video/7257511240241515783?q=%EC%9E%A5%EC%86%8C
kim_juhyeok,인천 여행에서 기억에 남았던 물 맑은 이곳 ❤️ 바로 백령도 💕 너무 좋았음,10-13,3550,"['#인천여행', '#인천', '#Incheon']",7,https://www.tiktok.com/@kim_juhyeok/video/7289427454421208327?q=%EC%9E%A5%EC%86%8C
mimeman_,발견된 개구리소년의 두개골,2022-3-5,103.5K,"['#개구리소년', '#두개골']",2284,https://www.tiktok.com/@mimeman_/video/7071374373160045825?q=%EC%9E%A5%EC%86%8C
yoolzzangg,-20kg 다이어터의 2차 장소 추천,11-22,699,"['#추천', '#ㅊㅊ', '#다이어트꿀팁']",5,https://www.tiktok.com/@yoolzzangg/video/7304254260873645319?q=%EC%9E%A5%EC%86%8C
telltrip,일본 추천 여행지 오사카 관광명소 BEST5,10-25,774,"['#오사카여행', '#도톤보리', '#가이유칸', '#덴포잔대관람차']",4,https://www.tiktok.com/@telltrip/video/7293750257425370370?q=%EC%9E%A5%EC%86%8C
gajokidoejura,라면 끓이는 것 보다 쉬운 인스타 위치태그 만들기 🫧,2022-7-30,5378,"['#인스타위치태그', '#인스타스토리꾸미기', '#인스타꾸미기']",5,https://www.tiktok.com/@gajokidoejura/video/7126086785515523330?q=%EC%9E%A5%EC%86%8C
babsajo,놀러갈만한곳추첨점..,10-19,9493,"['#fyp', '#추천']",33,https://www.tiktok.com/@babsajo/video/7291656164763290881?q=%EC%9E%A5%EC%86%8C
yongssaboo,여기 가본사람?!,2022-9-10,52,"['#틱톡여행', '#파트너크리에이터', '#추천', '#추천떠라']",1,https://www.tiktok.com/@yongssaboo/video/7141615582171909378?q=%EC%9E%A5%EC%86%8C
1q60_official,"울 강아지, 고양이 대피소 대피 방법",8-24,12.6K,"['#강아지', '#반려묘', '#재난', '#지진', '#침수', '#피해', '#재해', '#대피소']",571,https://www.tiktok.com/@1q60_official/video/7270824824136617217?q=%EC%9E%A5%EC%86%8C
rdrdrzapund,국내에서 유일한 유리 바닥 보물섬전망대 Song : MBB - Happy https://soundcloud.com/mbbofficial Creative Commons — Attribution-ShareAlike 3.0 Unported Music promoted by 프리뮤직 Vlog Copyright Free Music Link : https://www.youtube.com/watch?v=AV_R33AVyfI,9-9,9672,[],258,https://www.tiktok.com/@rdrdrzapund/video/7276740173990284545?q=%EC%9E%A5%EC%86%8C
rdrdrzapund,1인 롤러코스터 어디에 있을까요? Song : Roa - Short Trip https://soundcloud.com/roa_music1031 Creative Commons — Attribution 3.0 Unported — CC BY 3.0 Music promoted by 프리뮤직 Vlog Copyright Free Music Link : https://www.youtube.com/watch?v=AV_R33AVyfI&t=6s,8-3,16.6K,[],468,https://www.tiktok.com/@rdrdrzapund/video/7263002652793900295?q=%EC%9E%A5%EC%86%8C
trip_playlist,"아이와 함께 즐기는 동굴 속 카약 체험! 여름의 끝자락 더위를 이곳에서 날려버리고 오는건 어떨까요? 🔹여행지정보 -장소 : 활옥동굴 -주소 : 충북 충주시 목벌안길 26 -전화 : 0507-1447-0517 -입장료 [동굴관람] 성인(20세이상) 10,000원 청소년(초.중.고) 9,000원 어린이(24개월~유치원) 8,000원 *경로 및 장애인은 2,000원 할인(증빙자료 필) *24개월 미만 무료(증빙자료 필) [동굴+카약보트 패키지] 성인(20세이상) 15,000원 청소년(초.중.고) 14,000원 어린이(24개월~유치원) 13,000원 *2인용/3인용 보트이용(유아포함시 3인/4인까지) -운영시간 화요일~일요일 09:00~18:00 *매주 월요일 정기휴무 *9/5~9/7 안전점검으로 인한 휴장 *추석연휴 정상운영 🔹주차공간 -일반 및 장애인 주차공간이 있어요(무료) -전기차 충전공간은 없어요ㅠㅠ 🔹주의사항 -음식물 반입은 안돼요 -반려동물 출입이 불가에요 -금연,금주에요 -킥보드와 같은 놀이기구는 반입이 안돼요 -바닥이 늘 축축하므로 미끄럼에 주의해야해요 -관람로 이탈은 안돼요 -쓰레기 투기는 안돼요 -폐쇄공포증 환자와 거동이 불편한 환자는 입장이 어려워요 -카약보트는 노약자와 임산부는 탑승할 수 없어요 🔹편의시설 -화장실이 있어요 -흙먼지 털이 에어건이 있어요 -카페가 있어요 -와인샵이 있어요 -기저귀교환대가 있어요(외부 화장실 내) 🔸여플리 TIP -바닥에 늘 물기가 있으니 미끄러운 신발은 착용하지말아주세요 -성수기때는 보트 탑승 대기줄이 많이 길어요ㅠㅠ -여름에는 동굴 속이 추울 수 있으니 겉옷 꼭 챙겨가세요 -동굴 밖에도 예쁜 포토존들이 있어요 -유모차이용이 너무 편리하게 되어있어요(오르막,계단이 없어요) 🔸여플리 생각 주차장공간 ★★★★★ 유모차활용 ★★★★★(계단이없어서 편리해요) 화장실청결 ★★★★★ 유아휴게실 (없어요..)",8-22,16.2K,[],789,https://www.tiktok.com/@trip_playlist/video/7270124063383768321?q=%EC%9E%A5%EC%86%8C
bsnpent,"MZ세대들에게 뜨거운 관심을 받고있는 자양동 하이엔드 오피스텔🏫 남산뷰, 강남 접근성 매우 우수, 더블역세권, 직주근접 지역으로 뛰어난 입지입니다. 백화점, 로데오거리, 대학병원등 편의시설로 삶의 여유를 제공합니다. 풍부한 수요층으로 투자&실거주로도 만족도 높습니다. 🔹실사용 면적 28평 🔹방2개+화장실2개 🔹전용면적: 18평 / 복층면적: 10평 🔹매매:16억 🔹월세: 5,000/400, 1억/350 🏋🏻커뮤니티: 루프탑 테라스/북카페/사우나/피트니스/수영장 🍽️서비스: 조식 서비스/하우스키핑 서비스/발렛파킹 자세한 상담은 저희 BSN펜트팀으로 DM 부탁드립니다. - (주)BSN빌사남부동산중개법인 등록번호 : 11680-2014-00063 주소 : 서울특별시 강남구 도산대로 100길 18 대표자 : 문승환 www.bsnpent.com",2-10,90.7K,[],563,https://www.tiktok.com/@bsnpent/video/7198341243976584449?q=%EC%9E%A5%EC%86%8C
user507260171,이 정도면 진학 잘가는건가요?,9-28,535,"['#축구부', '#추천']",96,https://www.tiktok.com/@user507260171/video/7283886203303251218?q=%EC%9E%A5%EC%86%8C
y_not_eat,참여하고 싶어서 추억 회상하기 🥰🫶🏻 세 달 뒤면 7주년인 장기 연애 커플입미다 ♡( ૢ⁼̴̤̆ ꇴ ⁼̴̤̆ ૢ)~ෆ♡,2022-8-28,289,['#떠나요챌린지'],9,https://www.tiktok.com/@y_not_eat/video/7136904788406488321?q=%EC%9E%A5%EC%86%8C
trip_playlist,"경기도 최대규모 과학관이에요! 아이가 학습하며 놀기에 딱! 하루 온 종일 이곳에서 아빠엄마와 시간을 보내보면 어떨까요? 🔹여행지정보 장소 : 국립과천과학관 주소 : 경기 과천시 상하벌로 110 전화 : 02-3677-1500 입장료 : 어른 4,000원, 청소년(초중고) 2,000원 *미취학아동, 장애인, 65세 이상 무료(증빙자료필) *기초생활수급자, 국가유공자 무료(증빙자료필) 운영시간 : *매주 월요일 휴뮤, 설추석 당일 휴뮤 화요일~일요일 09:30~17:30(16:30발권마감) 🔹주차정보 -일반 및 장애인 주차공간이 있어요 -전기차 충전공간이 있어요(완속2대) 🔹주의사항 -바퀴달린 신발, 인라인스케이트, 킥보드 반입이 금지에요 -시각장애 안내견 외 반려동물은 출입이 금지에요 -모든 시설내에서 금연 및 금주에요 -취사활동이 금지에요 🔹편의시설 -유아체험관이 있어요(온라인예약 필수) *1시간씩 이용이에요 *미취학아동만 입장할 수있어요(부모 동반입장가능) *입장시작 후 30분이내에 입장하지 못하면 예약 취소돼요 -유아쉼터가 있어요 -수유실 및 기저귀교환대가 있어요 -의무실이 있어요 -푸드코트가 있어요(2층) -카페가 있어요 -엘리베이터 및 에스컬레이터가 있어요 -화장실이 있어요 🔸여플리 TIP -과학관 외 추가별도구매 체험시설이 있어요(천체투영관) *모든연령이 이용가능하지만 8세이상 추천해요 -각 관에는 온라인사전예약하면 추가적으로 체험가능한 시설들이 많아요! 꼭 홈페이지를 참고해주세요! -실외에도 아이들 놀거리가 아주 많아요! 🔸여플리 생각 주차장공간 ★★★★★ 유모차활용 ★★★★★ 화장실청결 ★★★★★ 유아휴게실 ★★★★★",7-20,4101,[],357,https://www.tiktok.com/@trip_playlist/video/7257826589273115906?q=%EC%9E%A5%EC%86%8C
jjalcut,와.. 서울역에 숨겨진 비밀장소ㅎㄷㄷ,7-11,55.8K,"['#서울역', '#일상꿀팁']",258,https://www.tiktok.com/@jjalcut/video/7254479145147583746?q=%EC%9E%A5%EC%86%8C
astralswaggy,끝까지 보세요,2021-10-12,17.8K,"['#공포', '#스웨기', '#폐가']",407,https://www.tiktok.com/@astralswaggy/video/7017938377559313666?q=%EC%9E%A5%EC%86%8C
guxxi2_,터영호 보고싶다,2일 전,12,[],1,https://www.tiktok.com/@guxxi2_/video/7307552119052127495?q=%EC%9E%A5%EC%86%8C
kimbbangkki,일본에 실제로 존재하는 표지판,2022-12-1,55.3K,"['#틱톡순삭', '#웃긴', '#유머', '#실화', '#정보']",381,https://www.tiktok.com/@kimbbangkki/video/7172069720168942849?q=%EC%9E%A5%EC%86%8C
colorful_frame_,국내 여행지 가볼만 한곳!! 총정리,8-5,518,"['#visitkorea', '#국내여행']",24,https://www.tiktok.com/@colorful_frame_/video/7263770477938691330?q=%EC%9E%A5%EC%86%8C
